25.00000,0.33087,0.05115,0.58103,0.27172,-0.25220,0.32016,0.17930,-0.30864,0.22530,0.11275,-0.31570,0.56522,0.01664,-0.28042,0.66798,-0.07948,-0.38272,0.27273,-0.14972,-0.43915,-0.64427,-0.04991,-0.19577,0.68379,-0.17190,-0.26631,0.61265,-0.26063,-0.31570,0.35968,-0.07579,-0.09347,0.66798,-0.19778,-0.12875,0.62846,-0.29390,-0.14286,-0.99209,-0.06470,0.01235,0.62846,-0.16081,0.01587,0.50198,-0.23845,0.03704,-0.50988
1783.00000,0.17560,-0.08995,0.41502,0.17930,-0.37919,0.06719,0.10906,-0.53086,0.08300,0.03512,-0.63668,0.06719,-0.04991,-0.47795,0.42292,-0.20518,-0.60141,0.58893,-0.42329,-0.65079,0.32806,-0.11645,-0.39330,0.50198,-0.25323,-0.40741,0.54941,-0.11275,-0.23457,0.44664,-0.16451,-0.30511,0.33597,-0.28651,-0.31922,0.56522,-0.16081,-0.16755,0.34387,-0.19409,-0.22751,0.53360,-0.31238,-0.24515,0.61265,-0.23475,-0.14991,-0.36759
994.00000,-0.13863,0.31570,0.17787,0.08688,0.10758,-0.12253,0.17190,-0.01587,-0.16206,0.22736,-0.12522,-0.30435,-0.09057,-0.17813,0.13043,-0.02773,-0.37919,0.18577,0.00555,-0.60847,0.18577,-0.21257,-0.17813,0.25692,-0.22366,-0.39330,0.27273,-0.28651,-0.63316,0.18577,-0.31238,-0.12169,0.25692,-0.40850,-0.28042,0.24111,-0.53789,-0.46384,-0.78656,-0.39372,-0.01940,0.22530,-0.51941,-0.10758,0.20949,-0.67468,-0.22399,0.24111
3738.00000,-0.00924,0.24162,0.64427,-0.11275,-0.01940,0.45455,-0.22366,-0.11464,0.51779,-0.33826,-0.16755,0.83399,-0.26063,-0.10406,0.33597,-0.36044,-0.20988,-0.49407,-0.52680,-0.24868,-0.35968,-0.31978,-0.02998,-0.47826,-0.48614,-0.11111,-0.44664,-0.41590,-0.02998,-0.73913,-0.35675,0.06526,0.94466,-0.51201,0.01940,0.78656,-0.38632,0.08289,-0.99209,-0.37153,0.16402,-0.41502,-0.49723,0.14638,0.61265,-0.39002,0.17460,0.06719
242.00000,0.37893,-0.04056,0.24901,0.05730,0.03351,0.35178,-0.07579,0.11817,0.41502,-0.16451,0.19224,0.49407,-0.04251,-0.20282,0.69170,-0.22736,-0.19929,0.86561,-0.41590,-0.13228,-0.27273,-0.00185,-0.29101,0.49407,-0.16081,-0.44268,-0.79447,-0.30129,-0.62257,0.61265,0.07579,-0.32275,0.56522,-0.01664,-0.47443,0.81818,-0.08688,-0.66138,0.26482,0.16821,-0.30159,0.58893,0.12015,-0.39330,-0.24901,0.09057,-0.50970,-0.20949
4983.00000,-0.20148,0.14638,-0.52569,-0.27542,-0.05467,-0.88142,-0.40850,-0.04056,-0.72332,-0.49723,-0.00882,-0.33597,-0.36414,-0.18519,-0.36759,-0.42699,-0.33686,0.08300,-0.52680,-0.47443,0.23320,-0.44177,-0.13228,-0.38340,-0.53420,-0.26984,0.05929,-0.67837,-0.39683,-0.08300,-0.48614,-0.05467,-0.20158,-0.58595,-0.12522,-0.06719,-0.67837,-0.18166,0.19368,-0.50832,0.03351,-0.20949,-0.59704,-0.00176,-0.94466,-0.67837,-0.03351,0.16996
2984.00000,-0.14603,-0.06173,0.71542,-0.09057,-0.31570,0.49407,-0.06839,-0.40388,0.50988,-0.07948,-0.46384,0.28854,-0.36414,-0.41446,0.54941,-0.46765,-0.55908,-0.68379,-0.38262,-0.61905,0.30435,-0.44177,-0.33686,0.23320,-0.60813,-0.45326,-0.92885,-0.48614,-0.46032,0.16996,-0.47505,-0.23104,0.43874,-0.63771,-0.28748,0.39130,-0.47874,-0.27690,0.24111,-0.46765,-0.11111,0.20158,-0.55638,-0.10053,0.34387,-0.48244,-0.10406,0.19368
212.00000,0.12015,0.05115,0.43874,-0.06839,0.14286,0.16206,-0.17560,0.14638,0.10672,-0.28651,0.14638,0.17787,0.00185,-0.18519,0.24901,-0.10536,-0.32275,0.09091,-0.31978,-0.39683,0.00395,0.03142,-0.25926,0.32016,-0.00555,-0.46032,0.24901,-0.14972,-0.64727,0.11462,0.02773,-0.29101,0.38340,-0.01294,-0.46737,0.24111,-0.14233,-0.64727,0.13043,-0.00555,-0.30159,0.35178,-0.03882,-0.43210,0.35968,-0.12384,-0.56614,0.32016
171.00000,0.17930,0.01940,0.77075,0.14603,-0.23810,0.52569,0.07948,-0.32981,0.46245,-0.00185,-0.38624,-0.76285,-0.13863,-0.20282,0.52569,-0.29390,-0.24868,0.52569,-0.45287,-0.22046,-0.66798,-0.18299,-0.09700,0.53360,-0.35305,-0.10758,0.93676,-0.18669,-0.04409,0.47826,-0.18669,0.00176,0.51779,-0.26433,0.02646,0.58103,-0.05360,0.04409,0.32016,-0.16451,0.08289,0.27273,-0.22366,0.10406,0.62055,-0.04621,0.09700,0.34387
3338.00000,0.28651,0.10406,0.13043,0.22736,-0.27337,0.13043,0.16081,-0.41799,0.23320,0.10906,-0.53086,0.23320,-0.06470,-0.23810,0.21739,-0.25323,-0.31922,0.32806,-0.45656,-0.41446,0.20158,-0.11645,-0.14286,-0.00395,-0.17930,-0.18871,0.01186,0.06470,-0.06878,0.07510,-0.15342,-0.04056,0.19368,-0.27911,-0.09700,0.00395,-0.40111,-0.17813,-0.21739,-0.17560,0.07231,0.20949,-0.33087,0.04056,0.23320,-0.51941,-0.02646,0.47036
1024.00000,0.30129,-0.02998,0.26482,0.11275,-0.31922,0.45455,0.00185,-0.41446,0.70751,-0.07948,-0.50970,0.60474,-0.16081,-0.23104,0.32806,-0.30129,-0.30511,-0.09881,-0.40111,-0.45679,0.55731,-0.19778,-0.14991,0.20949,-0.37153,-0.17813,0.00395,-0.29760,-0.32981,-0.01976,-0.19778,-0.05820,0.13043,-0.39002,-0.06526,-0.88933,-0.30499,-0.20988,0.20158,-0.16081,0.04056,-0.01976,-0.30499,0.06526,-0.84980,-0.25323,-0.03704,-0.02767
2461.00000,0.21627,0.29806,0.44664,0.20148,0.03704,0.14625,0.11645,-0.02293,-0.05138,0.03142,-0.05115,0.13834,-0.06470,-0.05467,0.44664,-0.15342,-0.22399,0.67589,-0.26063,-0.41093,0.54941,-0.14233,0.01587,0.49407,-0.34566,-0.09347,0.68379,-0.55268,-0.24515,0.77075,-0.17190,0.11464,0.32806,-0.30499,0.06526,-0.84980,-0.18669,0.11817,0.32806,-0.16451,0.22399,0.29644,-0.28281,0.20635,0.24901,-0.33826,0.19929,0.13043
40.00000,0.32717,0.18871,0.50988,0.29390,-0.16402,0.35178,0.23845,-0.31217,0.36759,0.19039,-0.43210,0.35968,0.02033,-0.18166,0.40711,-0.13863,-0.30159,0.64427,-0.33087,-0.43210,0.65217,-0.03882,-0.07937,0.42292,-0.15712,-0.12522,0.19368,-0.30499,-0.17460,-0.54941,-0.05730,0.03351,0.16206,-0.05730,0.03704,0.15415,0.21627,0.09347,0.16996,-0.04991,0.14286,0.65217,-0.04991,0.13580,0.62055,0.17190,0.16049,0.15415
1196.00000,-0.00555,-0.19577,0.66008,-0.06839,-0.48501,0.37549,-0.17190,-0.57672,0.27273,-0.28281,-0.62963,0.70751,-0.26802,-0.54497,0.78656,-0.38262,-0.69312,-0.35178,-0.53420,-0.84832,0.62055,-0.34566,-0.46737,0.79447,-0.50832,-0.59083,0.29644,-0.70795,-0.71781,0.28854,-0.38632,-0.37213,0.81818,-0.54898,-0.44974,0.13043,-0.73013,-0.53792,0.20949,-0.39002,-0.26631,0.55731,-0.52680,-0.30864,-0.91304,-0.68207,-0.36861,-0.17787
1683.00000,0.13494,-0.16049,0.53360,0.11645,-0.05467,0.37549,0.04621,0.06173,0.28063,-0.03512,0.17108,0.20949,-0.18669,0.01940,0.51779,-0.19039,0.24515,0.90514,-0.05360,0.41799,0.48617,-0.21627,0.06878,0.76285,-0.20148,0.28395,0.96838,-0.02033,0.45326,-0.69170,-0.20148,0.11464,0.81028,-0.19409,0.30159,0.57312,-0.02773,0.45679,0.27273,-0.16451,0.16402,0.59684,-0.16821,0.29806,0.91304,-0.04251,0.41799,0.02767
958.00000,0.00924,0.18519,0.65217,-0.03882,-0.13933,0.60474,-0.08688,-0.27690,0.75494,-0.11645,-0.39683,-0.31225,-0.26063,-0.13933,0.36759,-0.34935,-0.27690,-0.20158,-0.46765,-0.43915,-0.12253,-0.31978,-0.06173,0.25692,-0.32348,-0.13580,0.49407,-0.08318,-0.04762,0.40711,-0.35675,0.02998,0.35178,-0.36784,-0.05115,0.35178,-0.11645,-0.00529,0.45455,-0.37153,0.13580,0.42292,-0.40111,0.06878,0.39130,-0.21996,0.07584,0.50198
2399.00000,0.17930,0.10406,0.81818,0.21627,-0.11464,0.43083,0.17560,-0.21693,0.43874,0.13863,-0.30159,0.24901,-0.09797,-0.17460,0.59684,-0.22366,-0.29806,0.87352,-0.40850,-0.36861,-0.44664,-0.16821,-0.10758,0.73913,-0.34935,-0.19577,-0.43083,-0.58965,-0.23457,-0.94466,-0.19039,-0.02646,0.67589,-0.28281,0.01587,0.81028,-0.14603,0.12169,-0.61265,-0.19409,0.05115,0.55731,-0.32717,0.04409,0.82609,-0.49723,0.07231,-0.43874
2459.00000,0.20518,0.26631,0.58893,0.21257,0.04409,0.29644,0.17930,-0.00529,0.06719,0.13494,-0.03351,-0.10672,-0.05360,-0.07937,0.37549,-0.17560,-0.23104,0.42292,-0.31238,-0.39683,0.35968,-0.11645,0.00882,0.43083,-0.23845,-0.05820,0.28854,-0.38262,-0.12522,-0.79447,-0.14233,0.11464,0.20158,-0.24584,0.09700,0.30435,-0.29390,0.13580,0.05929,-0.13863,0.22399,0.28063,-0.23105,0.24868,0.28063,-0.29020,0.31217,-0.09881
4886.00000,-0.16821,0.07937,-0.32806,-0.27542,-0.16049,-0.47826,-0.38262,-0.21693,-0.19368,-0.45287,-0.16755,-0.31225,-0.43438,-0.10758,-0.16996,-0.48244,-0.14286,-0.66008,-0.31608,-0.04762,-0.29644,-0.47135,-0.03704,0.11462,-0.54898,-0.06526,-0.08300,-0.60074,-0.11464,-0.35968,-0.47135,0.04056,-0.25692,-0.56747,0.02998,-0.65217,-0.56007,0.01940,-0.14625,-0.45287,0.12522,-0.36759,-0.53050,0.13580,-0.28854,-0.60444,0.16755,0.18577
32.00000,0.29390,0.03351,0.60474,0.23845,-0.26631,0.39130,0.15712,-0.38624,0.33597,0.06100,-0.45679,0.32806,-0.01664,-0.30511,0.62846,-0.14603,-0.39330,0.49407,-0.14603,-0.37919,0.51779,-0.06470,-0.21340,0.43083,-0.21996,-0.26631,-0.31225,-0.01664,-0.17813,0.67589,-0.08318,-0.11111,0.39130,-0.15342,-0.12522,0.54941,0.09427,-0.05115,0.49407,-0.07579,-0.00176,0.56522,-0.12384,-0.02293,-0.33597,0.07948,0.00882,0.56522
186.00000,0.16821,0.08995,0.20158,-0.00924,-0.19577,0.64427,-0.13863,-0.27337,0.79447,-0.23475,-0.33686,0.94466,-0.16821,-0.07937,0.40711,-0.37153,-0.09347,0.33597,-0.58595,-0.10406,0.45455,-0.18669,0.04409,0.39921,-0.31238,0.06878,0.32016,-0.29760,0.10053,-0.05138,-0.16451,0.13933,-0.26482,-0.07948,0.12522,0.38340,0.16821,0.08642,0.24901,-0.11645,0.21340,-0.25692,-0.01294,0.20282,0.29644,0.18669,0.14286,0.20949
3466.00000,0.13494,0.32275,0.30435,0.08688,-0.00176,0.06719,0.00185,-0.13228,0.01186,-0.06470,-0.24162,-0.01976,-0.17930,-0.05467,0.25692,-0.30869,-0.21340,0.37549,-0.47505,-0.36861,0.28063,-0.25323,0.02998,0.35968,-0.44547,-0.07584,0.38340,-0.67098,-0.19929,0.58103,-0.28651,0.13580,0.08300,-0.36414,0.11111,0.20158,-0.17560,0.18871,-0.01976,-0.29390,0.23810,0.36759,-0.44177,0.20282,0.35968,-0.60444,0.16755,0.50988
2983.00000,-0.17560,-0.07584,0.75494,-0.13863,-0.33686,0.54150,-0.13494,-0.43915,0.54150,-0.18299,-0.47795,0.43083,-0.41590,-0.43210,0.59684,-0.54159,-0.56614,-0.49407,-0.44547,-0.55203,0.48617,-0.48983,-0.33686,0.45455,-0.66728,-0.44974,-0.39130,-0.49723,-0.39330,0.32806,-0.51201,-0.22751,0.45455,-0.64140,-0.27337,0.37549,-0.42329,-0.24162,0.45455,-0.50092,-0.10406,0.28854,-0.55268,-0.12522,0.35178,-0.38632,-0.14638,0.50988
3024.00000,0.50832,-0.04409,0.42292,0.27542,-0.31217,0.41502,0.17930,-0.39683,0.41502,0.08318,-0.44974,0.34387,0.02403,-0.13933,0.55731,-0.14233,-0.11464,0.70751,-0.25323,-0.18519,0.67589,0.04251,-0.04762,0.51779,-0.14603,0.06878,0.73913,-0.24584,-0.02293,0.60474,0.10536,0.02646,-0.02767,-0.07209,0.13580,0.22530,-0.00185,-0.02998,0.20949,0.20148,0.07937,0.16996,0.10536,0.14286,0.01186,0.15712,0.01940,0.27273
3550.00000,0.11275,0.12875,0.47826,-0.03882,-0.18871,0.64427,-0.13863,-0.30159,0.85771,-0.21257,-0.38272,-0.83399,-0.29390,-0.12522,0.58103,-0.45287,-0.17460,0.73913,-0.54898,-0.24515,-0.07510,-0.32348,-0.03351,0.39130,-0.52311,-0.06878,0.74704,-0.46396,-0.10053,0.38340,-0.31978,0.06526,0.32806,-0.51941,0.05820,0.49407,-0.48614,0.03351,0.35178,-0.28281,0.17108,0.31225,-0.41220,0.18871,0.30435,-0.38632,0.17108,0.20949
3984.00000,-0.10166,0.18519,0.97628,-0.12384,-0.07231,0.71542,-0.19409,-0.20282,0.96838,-0.27542,-0.29453,-0.66798,-0.30129,-0.17460,0.81818,-0.41959,-0.31922,-0.83399,-0.56377,-0.43563,0.50988,-0.37523,-0.10758,0.88142,-0.48983,-0.16402,-0.49407,-0.40481,-0.00529,-0.82609,-0.43808,-0.04056,-0.57312,-0.55268,-0.10406,0.61265,-0.47874,0.00882,-0.87352,-0.48614,0.02293,-0.91304,-0.59335,-0.04056,-0.38340,-0.59335,-0.02646,-0.10672
3375.00000,0.30499,0.41093,-0.09881,0.22366,0.12522,0.17787,0.29020,0.00882,0.12253,0.33087,-0.08289,0.14625,0.41959,0.01587,-0.15415,0.45656,-0.16402,-0.40711,0.45656,-0.35450,-0.81028,0.50462,0.04762,-0.13043,0.51941,-0.04056,-0.58893,0.47505,-0.10758,-0.19368,0.55638,0.10053,-0.17787,0.43808,0.08642,-0.01976,0.24214,0.14638,0.13834,0.57486,0.17108,-0.24901,0.44917,0.17813,-0.32806,0.29390,0.24515,-0.21739
4583.00000,-0.10536,0.18166,-0.75494,-0.22366,-0.08289,-0.54150,-0.30129,-0.17460,-0.48617,-0.34935,-0.25220,0.29644,-0.43068,-0.05115,-0.44664,-0.60074,-0.13228,-0.72332,-0.77449,-0.22399,0.32806,-0.46396,0.02293,-0.38340,-0.50462,-0.04409,-0.34387,-0.28281,0.02998,-0.80237,-0.48244,0.10758,-0.71542,-0.59704,0.05115,-0.82609,-0.59335,-0.08289,-0.06719,-0.48244,0.20282,-0.74704,-0.60813,0.23104,-0.57312,-0.71165,0.17460,-0.12253
4418.00000,0.02033,0.10406,-0.73913,-0.05730,-0.18519,-0.44664,-0.13494,-0.28748,-0.75494,-0.20518,-0.36155,0.37549,-0.27172,-0.14991,-0.48617,-0.39372,-0.24868,-0.15415,-0.53050,-0.35450,0.69170,-0.33087,-0.07584,-0.41502,-0.47505,-0.15697,-0.52569,-0.63031,-0.26984,0.61265,-0.35305,0.01587,-0.48617,-0.50092,-0.01940,-0.35178,-0.63771,-0.10758,0.44664,-0.34196,0.11111,-0.66798,-0.46026,0.10758,-0.61265,-0.58595,0.06173,0.38340
3458.00000,0.14972,0.29806,0.27273,0.10906,-0.06526,0.13043,0.03882,-0.20635,0.20158,-0.00924,-0.32275,0.24111,-0.16821,-0.08642,0.20949,-0.30129,-0.23457,0.37549,-0.46765,-0.38977,0.52569,-0.24584,0.00529,0.28854,-0.44177,-0.08289,0.09091,-0.66728,-0.17813,0.16206,-0.28281,0.10758,0.08300,-0.45656,0.01587,-0.24111,-0.64880,-0.11817,0.00395,-0.28651,0.21693,0.35178,-0.43808,0.16402,0.27273,-0.61922,0.07231,0.35178
256.00000,0.19039,0.10406,0.58893,0.05730,-0.22046,0.55731,-0.04991,-0.33333,0.64427,-0.13124,-0.43563,0.83399,-0.19778,-0.12522,0.44664,-0.34935,-0.13933,0.40711,-0.54529,-0.12875,0.32016,-0.21627,-0.01587,0.13043,-0.31978,-0.01235,-0.60474,-0.15342,0.00176,0.26482,-0.20518,0.09347,0.75494,-0.17930,0.08995,0.32016,0.09057,0.06878,0.16996,-0.16821,0.19577,0.81028,-0.16451,0.18871,0.73913,0.05730,0.14286,0.24111
1473.00000,-0.21627,-0.03351,-0.43083,-0.10166,-0.31570,0.50198,-0.06470,-0.45326,0.49407,0.00924,-0.54497,0.46245,-0.21996,-0.42857,0.78656,-0.20148,-0.60847,-0.58893,-0.23105,-0.79894,-0.05929,-0.30869,-0.39683,-0.95257,-0.33826,-0.57319,-0.77075,-0.40481,-0.76014,0.58103,-0.37153,-0.34039,-0.84190,-0.45287,-0.40035,-0.82609,-0.49353,-0.29101,-0.65217,-0.41959,-0.27690,0.93676,-0.49353,-0.36861,-0.46245,-0.56747,-0.48148,0.08300
4859.00000,-0.21627,0.04056,-0.19368,-0.27542,-0.12522,-0.12253,-0.32717,-0.15344,0.01186,-0.37893,-0.16402,-0.13834,-0.48983,-0.18871,-0.04348,-0.57856,-0.29101,0.01976,-0.67098,-0.40388,0.20949,-0.53789,-0.11464,0.28063,-0.65989,-0.17108,-0.13834,-0.77449,-0.24868,-0.03557,-0.54529,-0.02998,-0.16996,-0.66359,-0.04056,-0.27273,-0.72643,-0.06526,-0.13834,-0.51941,0.06173,-0.21739,-0.60444,0.08642,0.34387,-0.64880,0.09347,0.13834
1540.00000,0.02773,0.28042,0.35178,0.12015,-0.06526,0.06719,0.13494,-0.22399,0.11462,0.13124,-0.34392,0.20158,-0.11645,-0.20282,0.24901,-0.16081,-0.38624,0.59684,-0.26802,-0.53086,0.60474,-0.22366,-0.14991,0.54150,-0.32717,-0.31217,0.63636,-0.51201,-0.43915,0.55731,-0.28651,-0.05467,0.44664,-0.43438,-0.13933,0.52569,-0.60813,-0.14286,0.31225,-0.31608,0.06526,0.43083,-0.44917,0.04409,0.42292,-0.58595,0.06173,0.39130
770.00000,-0.04621,0.14286,-0.92885,-0.20518,-0.12169,0.95257,-0.31238,-0.21693,-0.59684,-0.39741,-0.29806,-0.62055,-0.41590,-0.05820,0.77075,-0.59704,-0.08995,0.69960,-0.80407,-0.10406,-0.32016,-0.42699,0.03351,0.76285,-0.62292,0.04762,0.57312,-0.84473,0.06526,0.52569,-0.39741,0.12169,0.49407,-0.50832,0.15697,0.71542,-0.41220,0.12169,0.81028,-0.34196,0.20282,-0.22530,-0.42699,0.22751,-0.98419,-0.36414,0.14991,0.12253
1530.00000,0.06100,0.05467,0.38340,-0.22366,-0.16049,0.29644,-0.39372,-0.20282,0.34387,-0.53050,-0.24868,0.58893,-0.40481,0.06526,0.18577,-0.60444,0.13228,0.31225,-0.80407,0.23810,0.31225,-0.36414,0.18166,0.23320,-0.51941,0.31217,0.09091,-0.66359,0.48148,-0.84190,-0.27911,0.25573,0.18577,-0.36784,0.38977,0.17787,-0.28651,0.36861,-0.16996,-0.17930,0.29806,0.13043,-0.18669,0.39330,0.20949,-0.10166,0.32628,-0.02767
1859.00000,0.06100,-0.08642,0.52569,0.27542,-0.36155,0.33597,0.37523,-0.48854,0.39130,0.45656,-0.57672,-0.43874,0.04991,-0.49559,0.36759,0.00185,-0.53792,0.35178,0.07579,-0.35450,0.37549,-0.05730,-0.46737,0.41502,-0.11275,-0.52381,0.46245,-0.00555,-0.31922,0.43083,-0.14603,-0.42504,0.40711,-0.20518,-0.48854,0.50198,-0.07948,-0.29453,0.47036,-0.21996,-0.37213,0.85771,-0.29760,-0.49912,0.77075,-0.33457,-0.63668,0.69170
1400.00000,0.09797,0.12169,0.04348,-0.03142,0.04409,-0.14625,-0.14972,-0.01940,-0.20949,-0.24584,-0.09700,-0.18577,0.09797,-0.22751,0.07510,0.15712,-0.42504,-0.00395,0.15342,-0.66490,0.04348,0.04991,-0.25220,0.42292,0.13863,-0.45679,-0.03557,0.20148,-0.70370,-0.24901,-0.00924,-0.24515,0.50198,-0.08318,-0.34744,0.36759,-0.21257,-0.18871,-0.61265,-0.06100,-0.22751,0.88142,-0.13124,-0.35097,0.51779,-0.24214,-0.43563,0.13043
3088.00000,0.36044,0.64374,0.05929,0.20887,0.28748,0.09881,0.09797,0.16755,0.16206,-0.02403,0.10406,0.28063,-0.05360,0.35450,0.20949,-0.26063,0.28748,0.47036,-0.47874,0.23810,0.54941,-0.09057,0.44621,0.13834,-0.20887,0.38624,0.13043,0.03512,0.40035,0.09881,-0.10906,0.55556,0.21739,-0.29020,0.50970,0.25692,-0.28651,0.47090,0.20158,-0.09797,0.67901,0.15415,-0.23845,0.69312,0.26482,-0.33826,0.67196,0.54941
